u,v,key,osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,access,junction,tunnel
413244109,413127074,0,35240135,2,,Guy Avenue,residential,,False,True,362.251,,"LINESTRING (-80.9587376 46.6573353, -80.9587008 46.6540776)",,,
413244109,413245522,0,35253673,2,,Francis Street,residential,,False,False,101.746,,"LINESTRING (-80.9587376 46.6573353, -80.9600707 46.6573268)",,,
413244109,413073735,0,35253673,2,,Francis Street,residential,,False,True,101.754,,"LINESTRING (-80.9587376 46.6573353, -80.9574044 46.6573438)",,,
413244559,412982188,0,"[35228764, 35251788]",2,,Durham Avenue,residential,,False,False,61.054,,"LINESTRING (-80.975657 46.6133964, -80.9757876 46.6134144, -80.9764536 46.6134056)",,,
413245162,413246821,0,35228306,2,,Notre Dame Avenue,tertiary,,False,True,119.079,,"LINESTRING (-80.9447336 46.650229, -80.9447347 46.6491581)",,,
413245162,4732200725,0,480209980,4,80,Notre Dame Avenue,secondary,,False,False,29.29,,"LINESTRING (-80.9447336 46.650229, -80.9447374 46.6504924)",,,
413245162,4732200728,0,480209981,4,80,Cote Boulevard,secondary,,False,False,28.457,,"LINESTRING (-80.9447336 46.650229, -80.9446111 46.6502298, -80.9443608 46.6502313)",,,
413245413,413063046,0,35252804,2,,Flake Street,residential,,False,False,106.738,,"LINESTRING (-81.0346479 46.6147527, -81.0332505 46.6147621)",,,
413245413,413147940,0,35252804,2,,Flake Street,residential,,False,True,98.757,,"LINESTRING (-81.0346479 46.6147527, -81.0359408 46.6147433)",,,
413245413,413213335,0,35245197,2,,Clifford Crescent,residential,,False,True,357.65999999999997,,"LINESTRING (-81.0346479 46.6147527, -81.0345812 46.6125028, -81.0346333 46.6123948, -81.03479 46.6123498, -81.0358609 46.6123404)",,,
413245522,413158395,0,35253673,2,,Francis Street,residential,,False,False,166.583,,"LINESTRING (-80.9600707 46.6573268, -80.9622534 46.6573275)",,,
413245522,413244109,0,35253673,2,,Francis Street,residential,,False,True,101.746,,"LINESTRING (-80.9600707 46.6573268, -80.9587376 46.6573353)",,,
413245522,413133325,0,35250896,2,,Gatien Avenue,residential,,False,True,362.327,,"LINESTRING (-80.9600707 46.6573268, -80.9600466 46.654627, -80.9600078 46.654069)",,,
413246559,413184186,0,35231744,,,Lakeshore Drive,residential,,False,True,67.635,,"LINESTRING (-81.0065403 46.5926282, -81.0072976 46.5929431)",,,
413246559,413030735,0,35231744,,,Lakeshore Drive,residential,,False,False,240.531,,"LINESTRING (-81.0065403 46.5926282, -81.0060051 46.5923943, -81.0055612 46.5922323, -81.005274 46.5921603, -81.0046474 46.5920973, -81.0043602 46.5921154, -81.00359 46.5922144)",,,
413246559,413222548,0,35240452,2,,Courtemanche Street,residential,,False,False,76.14099999999999,,"LINESTRING (-81.0065403 46.5926282, -81.0060938 46.5931082, -81.0060152 46.5932098)",,,
413246821,413245162,0,35228306,2,,Notre Dame Avenue,tertiary,,False,False,119.079,,"LINESTRING (-80.9447347 46.6491581, -80.9447336 46.650229)",,,
413246821,412992709,0,35228306,2,,Notre Dame Avenue,tertiary,,False,True,299.228,,"LINESTRING (-80.9447347 46.6491581, -80.9446982 46.6464672)",,,
413246821,413106359,0,35243168,2,,Clyde Street,residential,,False,False,81.797,,"LINESTRING (-80.9447347 46.6491581, -80.9458063 46.6491586)",,,
413247125,413116640,0,35231164,2,,Coulson Street,residential,,False,False,96.084,,"LINESTRING (-80.9170485 46.6969995, -80.917021 46.6978634)",,,
413247125,413242039,0,35228980,2,,Hanna Avenue,residential,,False,True,224.22000000000003,,"LINESTRING (-80.9170485 46.6969995, -80.9181995 46.6969823, -80.9186574 46.6969287, -80.918906 46.6968658, -80.9191154 46.696785, -80.9194034 46.6966322, -80.9197046 46.6963984)",,,
413247125,413003348,0,35258397,2,,Hanna Avenue,residential,,False,True,243.82899999999998,,"LINESTRING (-80.9170485 46.6969995, -80.9161068 46.6969898, -80.9156883 46.6969085, -80.915087 46.6967191, -80.9141067 46.6962954)",,,
413247629,2547888775,0,35249553,2,,Pine Cone Road,residential,,False,True,221.014,,"LINESTRING (-80.7369275 46.686288, -80.7365467 46.6866111, -80.7363888 46.6868087, -80.7360725 46.687312, -80.7358742 46.6877345, -80.7356829 46.6880642)",,,
413247629,2547803394,0,35252789,2,,East Bay Road,residential,,False,True,2508.8459999999995,,"LINESTRING (-80.7369275 46.686288, -80.7364851 46.6858281, -80.7363556 46.6855578, -80.7363048 46.6852607, -80.7363186 46.6851077, -80.7366088 46.6845774, -80.7367022 46.6842087, -80.7366374 46.6840735, -80.7363771 46.683821, -80.7362867 46.6836048, -80.7361719 46.6830106, -80.7360286 46.6828932, -80.7358588 46.6828568, -80.7356365 46.6828563, -80.7352697 46.6829995, -80.7350734 46.683017, -80.7347728 46.6829893, -80.7343025 46.6828982, -80.7340678 46.6827537, -80.7338725 46.6825823, -80.7334569 46.6820053, -80.7333918 46.6819512, -80.7332752 46.6817259, -80.7332513 46.6812669, -80.7332 46.6810688, -80.733385 46.6806733, -80.7336349 46.6803859, -80.733701 46.6802421, -80.7336886 46.680089, -80.7337422 46.6798372, -80.7338348 46.6796214, -80.7342695 46.6789655, -80.7344428 46.6782909, -80.7344569 46.678075, -80.734589 46.6777963, -80.7348388 46.6775179, -80.7350357 46.6773564, -80.7354816 46.6770874, -80.736033 46.6766298, -80.7365048 46.6763969, -80.7369245 46.6761188, -80.7376336 46.6754815, -80.7380149 46.6750504, -80.7382519 46.6747, -80.7383322 46.6743132, -80.7383744 46.6737104, -80.7384407 46.6735125, -80.7386116 46.6733149, -80.7391629 46.6728482, -80.7395566 46.6725522, -80.74071 46.6719518, -80.7409199 46.6717903, -80.7415641 46.6710358, -80.7420118 46.6703709, -80.7423282 46.6698046, -80.7425782 46.6694722, -80.7430375 46.6691043, -80.7432866 46.6689519, -80.7435616 46.6688445, -80.7443863 46.6686214, -80.7447394 46.6685861, -80.7449239 46.6685865)",,,
413247629,413064488,0,35257403,2,,East Bay Road,residential,,False,False,635.3430000000001,,"LINESTRING (-80.7369275 46.686288, -80.7373049 46.6866669, -80.7374745 46.6867483, -80.7376184 46.6867396, -80.7383909 46.6865344, -80.739308 46.6861765, -80.7400802 46.6860523, -80.74063 46.6859275, -80.740787 46.6859189, -80.7410483 46.6859555, -80.7413354 46.6861001, -80.7422219 46.6866691, -80.7424428 46.6869575, -80.742922 46.6879395, -80.7429742 46.6879756)",,,
413248173,4732023627,0,35224808,4,80,Notre Dame Avenue,secondary,,False,False,85.867,,"LINESTRING (-80.944758 46.6519299, -80.944766 46.6527021)",,,
413248173,4732200725,0,35224808,4,80,Notre Dame Avenue,secondary,,False,True,159.851,,"LINESTRING (-80.944758 46.6519299, -80.9447374 46.6504924)",,,
413248173,413241541,0,35230185,2,,Legault Lane,residential,,False,False,91.773,,"LINESTRING (-80.944758 46.6519299, -80.9435557 46.6519383)",,,
413248173,412994449,0,35253908,2,,Maurice Street,residential,,False,False,82.792,,"LINESTRING (-80.944758 46.6519299, -80.944921 46.65193, -80.9458427 46.6519304)",,,
413249646,432979464,0,1181882610,5,80,Old Highway 69 North,secondary,60,False,False,207.549,,"LINESTRING (-81.0077063 46.6218851, -81.0076637 46.6200188)",,,
413249646,413008515,0,35249658,2,,Cecile Street,residential,,False,False,106.731,,"LINESTRING (-81.0077063 46.6218851, -81.0075374 46.6218862, -81.0063088 46.6218942)",,,
413249646,413210222,0,"[1181882610, 37320412, 37320413]","['5', '4']",80,Old Highway 69 North,secondary,"['70', '60']",False,"[False, True]",164.245,yes,"LINESTRING (-81.0077063 46.6218851, -81.0076855 46.6224244, -81.0076889 46.6226799, -81.0077263 46.6233615)",,,
413249686,412989374,0,35241482,2,,Tupper Street,residential,,False,False,159.1,,"LINESTRING (-80.9553058 46.6508165, -80.9573901 46.6508026)",,,
413249855,413113679,0,35227641,2,,Ross Street,residential,,False,False,119.391,,"LINESTRING (-81.0081288 46.6514839, -81.0065648 46.6515004)",,,
413249855,413256128,0,35227641,2,,Ross Street,residential,,False,True,26.576,,"LINESTRING (-81.0081288 46.6514839, -81.0084729 46.6514474)",,,
413249855,412929704,0,35238814,2,,Tate Boulevard,residential,,False,True,295.262,,"LINESTRING (-81.0081288 46.6514839, -81.008053 46.6489343, -81.0080499 46.6488291)",,,
413249935,413109016,0,35227259,2,84,Regional Road 84,secondary,,False,True,361.79499999999996,,"LINESTRING (-80.919262 46.6652528, -80.9196355 46.6648793, -80.9200889 46.664565, -80.9203553 46.6644384, -80.9207709 46.6642709, -80.9218779 46.6639582, -80.9220402 46.6639177, -80.9226189 46.6637684, -80.9231988 46.6635785)",,,
413249935,413268068,0,"[35232657, 35233764]",2,,Suez Drive,residential,,False,"[False, True]",1273.277,,"LINESTRING (-80.919262 46.6652528, -80.918862 46.6651344, -80.9181694 46.6649359, -80.9175421 46.6648635, -80.9071499 46.6648645, -80.9066139 46.6648821, -80.9026793 46.6648698)",,,
413249935,413243161,0,"[35235673, 35256172, 35229950]",2,84,Regional Road 84,secondary,,False,False,2953.851,,"LINESTRING (-80.919262 46.6652528, -80.9190294 46.6656484, -80.918946 46.6658846, -80.9189036 46.66613, -80.9188952 46.666461, -80.918948 46.666835, -80.9190624 46.6677417, -80.9192832 46.6691974, -80.9194176 46.6704881, -80.9194357 46.6707384, -80.9194336 46.671044, -80.9194016 46.6715478, -80.9190406 46.6730686, -80.9185551 46.675051, -80.9180211 46.6769833, -80.917834 46.6777628, -80.9174803 46.6792048, -80.9173034 46.6799503, -80.9170957 46.6807717, -80.916826 46.681802, -80.9166514 46.6824361, -80.9165519 46.6828955, -80.9163191 46.6838437, -80.916258 46.6842185, -80.9162487 46.684548, -80.9163124 46.6851149, -80.9163625 46.6853831, -80.9164406 46.6856495, -80.916651 46.6861571, -80.918616 46.6902043, -80.9191079 46.6912774)",,,
413250014,413268176,0,35252735,2,,Balsam Crescent,residential,,False,False,275.197,,"LINESTRING (-80.9125303 46.7005328, -80.9135369 46.7009116, -80.913576 46.7010016, -80.9129992 46.7017661, -80.9124749 46.7024046)",,,
413250014,413068366,0,35255324,2,,Balsam Crescent,residential,,False,False,494.867,,"LINESTRING (-80.9125303 46.7005328, -80.9097589 46.6994958, -80.9095104 46.6995046, -80.9093271 46.6995854, -80.90917 46.6997113, -80.908698 46.7003589, -80.9085665 46.7007727, -80.9086447 46.7008988, -80.9087884 46.7010159, -80.9092459 46.7011962)",,,
413250014,413068366,1,35259239,2,,Beech Crescent,residential,,False,False,359.97999999999996,,"LINESTRING (-80.9125303 46.7005328, -80.9119929 46.7012074, -80.9118751 46.7012163, -80.9099142 46.7005038, -80.9098096 46.7005037, -80.9096392 46.7006836, -80.9092459 46.7011962)",,,
413251795,412978636,0,"[35233050, 35258959, 35258960, 35228753, 35251226, 35247483]",2,84,Sudbury Road 84,unclassified,,False,"[False, True]",1181.666,yes,"LINESTRING (-81.0231147 46.8566986, -81.0233378 46.8568425, -81.0236526 46.8569234, -81.0239281 46.8569594, -81.0255942 46.856968, -81.0273389 46.8569046, -81.0277587 46.8568955, -81.0285327 46.8569223, -81.0291624 46.8569042, -81.0293329 46.8568681, -81.0294903 46.8568051, -81.0297263 46.856652, -81.0298706 46.856526, -81.030159 46.856184, -81.0303949 46.855833, -81.0308928 46.8547709, -81.0314037 46.8535289, -81.0314692 46.8534569, -81.0316003 46.8532049, -81.0318362 46.8528899, -81.0324785 46.8521788, -81.0329489 46.8516065, -81.0331077 46.8514047, -81.0332388 46.8512607)",,,
413251795,413177227,0,"[35237537, 35251226, 35248557]",2,84,Sudbury Road 84,"['tertiary', 'unclassified']",,False,True,3679.8989999999994,,"LINESTRING (-81.0231147 46.8566986, -81.0229441 46.8565096, -81.0225765 46.8558888, -81.0221564 46.8550969, -81.0218413 46.854611, -81.0214081 46.8538192, -81.0206337 46.8525325, -81.0206074 46.8524335, -81.0199643 46.8512998, -81.0197674 46.8510118, -81.019203 46.84995, -81.0172737 46.8465937, -81.0170375 46.8462248, -81.0160795 46.8444611, -81.0157121 46.8438582, -81.0156072 46.8437323, -81.0154891 46.8434713, -81.0153316 46.8432554, -81.0149404 46.8425107, -81.014728 46.8421126, -81.0146362 46.8420136, -81.0145312 46.8417616, -81.0140982 46.8410778, -81.0139933 46.8408438, -81.0128518 46.8388911, -81.0118679 46.8373794, -81.0113564 46.8367045, -81.0109104 46.8360477, -81.0106611 46.8357687, -81.009861 46.8346169, -81.0095462 46.834221, -81.0090347 46.8334651, -81.0088117 46.8332041, -81.008497 46.8326642, -81.0084313 46.8323763, -81.0084182 46.8320883, -81.0084968 46.8317733, -81.0086803 46.8315303, -81.0089205 46.8312747, -81.009506 46.8309614, -81.0098921 46.8307915, -81.0103979 46.8305583, -81.0106076 46.8301713, -81.0106731 46.8298923, -81.0104365 46.8270397, -81.0103315 46.8264907, -81.0102135 46.8263018)",,,
413251795,2600187681,0,254218470,,,,unclassified,,False,True,799.332,,"LINESTRING (-81.0231147 46.8566986, -81.0227858 46.8573247, -81.0224452 46.8575654, -81.0219002 46.8576586, -81.0211055 46.8577517, -81.0201631 46.8579458, -81.0189256 46.8579847, -81.018585 46.8577983, -81.0181649 46.8575266, -81.0177789 46.8572238, -81.0172566 46.8570608, -81.0163597 46.8570608, -81.0155422 46.8572393, -81.0146339 46.8571229, -81.0140322 46.8570918)",,,
413252067,2601241135,0,35231972,2,,Moose Mountain Mine Road,tertiary,,False,True,565.0319999999999,,"LINESTRING (-80.9270496 46.7685408, -80.9270892 46.7683159, -80.9274173 46.7678032, -80.9302118 46.7639582)",,,
413252067,9813283818,0,"[35252368, 1069076849, 1069076850]",2,,Moose Mountain Mine Road,tertiary,,False,False,5112.559,yes,"LINESTRING (-80.9270496 46.7685408, -80.9270623 46.7688828, -80.9271536 46.7691619, -80.9276894 46.7700171, -80.9278722 46.7704042, -80.9279111 46.7707372, -80.9278452 46.7710701, -80.9275826 46.7715109, -80.9265199 46.7727971, -80.9259691 46.7733277, -80.9243167 46.7747935, -80.9239494 46.7751802, -80.9238181 46.7754141, -80.9237392 46.775639, -80.9236994 46.7759539, -80.9237238 46.7772318, -80.9238148 46.7777178, -80.9239585 46.7779879, -80.9240893 46.778141, -80.9244033 46.7784112, -80.9253849 46.7790687, -80.9259999 46.7795461, -80.9262222 46.7798162, -80.9263397 46.7801043, -80.9263787 46.7803203, -80.9263511 46.7813731, -80.9260997 46.7831548, -80.9260331 46.7839827, -80.9261087 46.7861695, -80.9261474 46.7865925, -80.9262119 46.7873018, -80.9276831 46.7906161, -80.9292527 46.7940058, -80.929596 46.7944599, -80.9298313 46.79482, -80.9304728 46.7953153, -80.9334316 46.7973599, -80.9338768 46.7976301, -80.9342829 46.7978103, -80.9345972 46.7979005, -80.9349379 46.7979637, -80.9355144 46.798, -80.936091 46.7979913, -80.9367593 46.7980457, -80.936982 46.7980908, -80.9374143 46.798226, -80.9379643 46.7984963, -80.938344 46.7988025, -80.9385927 46.7990726, -80.9388805 46.7994597, -80.9395215 46.8005219, -80.9399533 46.8010801, -80.9405032 46.8015843, -80.9407912 46.8017825, -80.9409581 46.8018787, -80.9411711 46.8019806, -80.9425989 46.8025663, -80.9431752 46.8028816, -80.9434895 46.8031247, -80.9435425 46.8031824, -80.9437626 46.80343, -80.9441702 46.803872, -80.9443487 46.8040152, -80.9444845 46.8041241, -80.944956 46.8043853, -80.945742 46.8047546, -80.9461087 46.8049618, -80.947091 46.8056912, -80.9472181 46.8057963, -80.9478039 46.8062802, -80.9480538 46.8064867)",,,
413252067,413134413,0,"[35235682, 35256775]",2,,Portelance Road,residential,,False,False,4923.724,,"LINESTRING (-80.9270496 46.7685408, -80.9265519 46.7685585, -80.9262376 46.7685223, -80.9251642 46.7681527, -80.9248238 46.7680625, -80.924444 46.7680172, -80.9240642 46.768026, -80.9236843 46.7680977, -80.9233305 46.7682234, -80.9229767 46.7683852, -80.9216135 46.7691222, -80.9208665 46.7694367, -80.9200541 46.7697241, -80.9191892 46.7699934, -80.9183113 46.7702358, -80.9174073 46.7704241, -80.9166214 46.7704685, -80.9157047 46.7703869, -80.9152594 46.7703865, -80.9147616 46.7704762, -80.9143685 46.7705929, -80.9138049 46.7708354, -80.9134902 46.7710242, -80.9129002 46.7714467, -80.9123362 46.7719142, -80.9116806 46.7723277, -80.9109728 46.7726511, -80.9105928 46.7727588, -80.9101997 46.7728305, -80.9097936 46.7728751, -80.9091518 46.7728746, -80.9048959 46.7723402, -80.9036124 46.7722671, -80.902748 46.7722574, -80.9019489 46.7723107, -80.9006912 46.7724626, -80.8979792 46.7728652, -80.8966165 46.773107, -80.8945724 46.7735281, -80.8938909 46.7737164, -80.8922393 46.7743538, -80.8914527 46.774695, -80.8908888 46.7750005, -80.8901674 46.7754857, -80.8896559 46.7758182, -80.8890527 46.7761056, -80.8873616 46.7767789, -80.8851721 46.7777126, -80.8848573 46.7778833, -80.8845818 46.778081, -80.883177 46.7795644, -80.8829801 46.7797352, -80.8828227 46.779834, -80.8825998 46.7799238, -80.8811054 46.7803812, -80.8803975 46.7806324, -80.8799648 46.7808119, -80.8795187 46.7811085, -80.8792825 46.7813062, -80.8774576 46.7830411, -80.8765114 46.7843629, -80.8759596 46.7850373, -80.8748554 46.7866199, -80.8746973 46.7869887, -80.8746836 46.7872496, -80.8747095 46.7874027)",,,
413252492,413125967,0,35256941,5,15,Main Street,secondary,,False,False,67.709,,"LINESTRING (-81.0092995 46.6104359, -81.0101859 46.6104377)",,,
413252492,10975266539,0,35256941,5,15,Main Street,secondary,,False,True,71.433,,"LINESTRING (-81.0092995 46.6104359, -81.0083645 46.6104243)",,,
413252492,413152874,0,35238846,2,,Lina Street,residential,50,False,False,609.313,,"LINESTRING (-81.0092995 46.6104359, -81.009304 46.6105847, -81.009465 46.6159144)",,,
413252589,413262213,0,35229019,2,,Joe Lake Road West,residential,,False,False,435.7300000000001,,"LINESTRING (-80.9988091 46.726169, -80.9991363 46.726097, -80.9998037 46.7260251, -81 46.7259801, -81.0005235 46.7256381, -81.0007067 46.7255571, -81.000903 46.7255301, -81.0011647 46.7255841, -81.0013087 46.7256471, -81.0016489 46.7257101, -81.0019761 46.7256381, -81.0023818 46.7255931, -81.0030754 46.7255931, -81.003769 46.725656, -81.0041223 46.725791)",,,
413252589,413087839,0,249058252,2,,Frenchman Lake Road,residential,,False,True,788.9720000000001,,"LINESTRING (-80.9988091 46.726169, -80.9985605 46.7259351, -80.9975921 46.7252241, -80.9974089 46.7250441, -80.9971733 46.7247111, -80.9967677 46.7240272, -80.9966107 46.7235952, -80.9965584 46.7232353, -80.9964668 46.7230823, -80.9963883 46.7230193, -80.9958256 46.7227763, -80.9951713 46.7226323, -80.994975 46.7225153, -80.9939675 46.7220383, -80.9936534 46.7218313, -80.993588 46.7215343, -80.9935095 46.7214173, -80.9925936 46.7209583)",,,
413252589,2557446346,0,249058261,2,,Joe Lake Road,residential,,False,False,154.785,,"LINESTRING (-80.9988091 46.726169, -80.9994264 46.7268109, -80.9997713 46.7271454, -80.9999271 46.7272359, -81.0000335 46.7272457)",,,
413253765,413067968,0,35238818,2,,Elizabeth Crescent,residential,,False,True,108.071,,"LINESTRING (-81.0069914 46.6488292, -81.0069913 46.6478573)",,,
413253765,413209603,0,35254366,2,,Shirley Avenue,residential,,False,False,32.596,,"LINESTRING (-81.0069914 46.6488292, -81.0065645 46.6488366)",,,
413253765,412929704,0,35254366,2,,Shirley Avenue,residential,,False,True,80.797,,"LINESTRING (-81.0069914 46.6488292, -81.0080499 46.6488291)",,,
413256014,413033809,0,35234402,2,,Dennie Street,residential,,False,False,98.037,,"LINESTRING (-80.9170528 46.7112453, -80.9169741 46.7113802, -80.9164629 46.7120278)",,,
